label	step	kind	name	surface	shape	fro	op	stable_rank	rank90	rank95	rank99	top1_energy	top8_energy	top32_energy	top64_energy
cold2600	2600	weight	blocks.4.mlp.fc.weight	mlp_fc	3072x768	193.861117330165	15.959672927856445	147.54803782791703	561.0	643.0	735.0	0.006777453734534134	0.037345396556458736	0.11757885801368793	0.20543818559475882
cold2600	2600	weight	blocks.4.mlp.proj.weight	mlp_proj	768x3072	97.8608257217233	9.078374862670898	116.19876534672795	564.0	646.0	737.0	0.008605943419588659	0.043611234157708144	0.12452612189179452	0.21001344199095648
cold2600	2600	weight	blocks.5.attn.q.weight	attn_q	768x768	82.46606191147666	8.683600425720215	90.18843639275384	357.0	437.0	570.0	0.011087895965345117	0.07067623132377457	0.2061058532565312	0.34083469715892045
cold2600	2600	weight	blocks.5.attn.k.weight	attn_k	768x768	83.81868976491013	8.93213939666748	88.05839500935802	354.0	433.0	566.0	0.011356100686297194	0.06342344527070573	0.1994501219839102	0.34284619949733025
cold2600	2600	weight	blocks.5.attn.v.weight	attn_v	768x768	96.61383647510071	8.69150447845459	123.56308161794901	369.0	447.0	575.0	0.00809303221403907	0.05222415074718136	0.17038227689049937	0.2999193105854573
cold2600	2600	weight	blocks.5.attn.proj.weight	attn_o	768x768	90.27019445981325	7.737026691436768	136.12583401280432	359.0	435.0	566.0	0.007346144155898708	0.04995628665611173	0.1677704970724246	0.2980894869621418
cold2600	2600	weight	blocks.5.mlp.fc.weight	mlp_fc	3072x768	194.17760274102162	16.815635681152344	133.34345529294558	562.0	644.0	735.0	0.007499430682991339	0.03884419679325436	0.11800624244687756	0.20471791402507028
cold2600	2600	weight	blocks.5.mlp.proj.weight	mlp_proj	768x3072	98.25350860465493	8.667637825012207	128.49748465802864	566.0	648.0	737.0	0.007782253502170161	0.0430523427784008	0.12278960313560082	0.20759633206082237
cold2600	2600	weight	blocks.6.attn.q.weight	attn_q	768x768	79.87158577894738	9.340916633605957	73.1148546975798	341.0	422.0	560.0	0.013677111226388053	0.07605383843513529	0.22046827994003898	0.36465143352681234
cold2600	2600	weight	blocks.6.attn.k.weight	attn_k	768x768	82.59482890422832	8.530705451965332	93.742348844587	339.0	420.0	557.0	0.010667537269178885	0.06596594023031419	0.21108857517033355	0.3637255987522388
cold2600	2600	weight	blocks.6.attn.v.weight	attn_v	768x768	102.94014208054358	8.26552677154541	155.10595096496263	370.0	446.0	575.0	0.006447205885903714	0.04478196718954661	0.15649958257276547	0.28384065863833846
cold2600	2600	weight	blocks.6.attn.proj.weight	attn_o	768x768	95.45468902180762	7.622531890869141	156.81804299566073	382.0	457.0	582.0	0.0063768172392488715	0.044969918360400055	0.15376032284575505	0.2769292140982753
cold2600	2600	weight	blocks.6.mlp.fc.weight	mlp_fc	3072x768	194.4150380789768	18.0225887298584	116.36580653253466	564.0	646.0	735.0	0.008593589730505674	0.03900396570513798	0.11536265700435662	0.20032377505985116
cold2600	2600	weight	blocks.6.mlp.proj.weight	mlp_proj	768x3072	99.03820187022531	8.145462036132812	147.83391037041952	568.0	649.0	738.0	0.0067643478921334994	0.03990447976203834	0.1174527360742081	0.20118778220287573
cold2600	2600	weight	blocks.7.attn.q.weight	attn_q	768x768	81.43317692861737	8.968952178955078	82.4364637598522	354.0	434.0	568.0	0.01213055430074155	0.07083181467090494	0.21421812263134682	0.35253253987363253
cold2600	2600	weight	blocks.7.attn.k.weight	attn_k	768x768	82.6880285083261	8.659124374389648	91.18791807270695	361.0	440.0	573.0	0.010966365074841044	0.06911999222870323	0.1991183770173003	0.3329627172715535
cold2600	2600	weight	blocks.7.attn.v.weight	attn_v	768x768	104.61260380566006	8.124870300292969	165.78114594076825	377.0	453.0	580.0	0.006032049026596117	0.04212785018946235	0.15143327528936912	0.2773742402588224
cold2600	2600	weight	blocks.7.attn.proj.weight	attn_o	768x768	96.26145426973872	7.495062351226807	164.95076343909977	381.0	455.0	581.0	0.006062415105882201	0.04121285842002104	0.14697344450606187	0.26920574542785713
cold2600	2600	weight	blocks.7.mlp.fc.weight	mlp_fc	3072x768	194.4707159831526	19.032142639160156	104.40783045005584	567.0	647.0	735.0	0.009577825683087597	0.03975198244034991	0.1133825710923824	0.1970966814672078
cold2600	2600	weight	blocks.7.mlp.proj.weight	mlp_proj	768x3072	99.49950926386522	8.046097755432129	152.9224488516434	568.0	649.0	738.0	0.006539262269924429	0.0397109638957576	0.11673436409398688	0.20042296589107098
cold2600	2600	weight	blocks.8.attn.q.weight	attn_q	768x768	81.21609569056339	9.05614185333252	80.42624594174721	352.0	433.0	568.0	0.012433752045623275	0.07289964910810566	0.2159995703515633	0.35430565251968005
cold2600	2600	weight	blocks.8.attn.k.weight	attn_k	768x768	82.41834559978895	9.456841468811035	75.95485689658055	357.0	437.0	570.0	0.013165715016244332	0.06816726731557739	0.20233898335787037	0.3432729370646311
cold2600	2600	weight	blocks.8.attn.v.weight	attn_v	768x768	108.92082040265534	8.19475269317627	176.66483943147045	370.0	447.0	577.0	0.005660435903477597	0.04282399642753514	0.15696344602923412	0.2887463858632462
cold2600	2600	weight	blocks.8.attn.proj.weight	attn_o	768x768	100.78514042878544	7.497496604919434	180.70095667966316	381.0	457.0	582.0	0.005534005012340614	0.040420165144632064	0.1461289858469433	0.2693272260308873
cold2600	2600	weight	blocks.8.mlp.fc.weight	mlp_fc	3072x768	194.44582712802043	20.301788330078125	91.73365051195995	565.0	646.0	734.0	0.010901125098794833	0.040081047276878654	0.11255377538316898	0.19632571041878677
cold2600	2600	weight	blocks.8.mlp.proj.weight	mlp_proj	768x3072	100.77873543374614	8.450531005859375	142.22298803050626	569.0	650.0	738.0	0.00703121213980896	0.03786018202602935	0.11018374476183224	0.19293341817862242
cold2600	2600	weight	blocks.9.attn.q.weight	attn_q	768x768	79.2981757898235	10.059385299682617	62.141755125425824	338.0	419.0	559.0	0.01609223939654774	0.08372314800902453	0.23486238603348983	0.37956241674422
cold2600	2600	weight	blocks.9.attn.k.weight	attn_k	768x768	80.99704011760245	8.817672729492188	84.37821946271352	342.0	423.0	561.0	0.011851399642794039	0.07550582500852564	0.22654917636614497	0.37374320349307744
cold2600	2600	weight	blocks.9.attn.v.weight	attn_v	768x768	119.60351573663084	8.975929260253906	177.55342203562498	360.0	437.0	568.0	0.005632107725861551	0.043198210224912464	0.16003692505100073	0.2952120246409128
cold2600	2600	weight	blocks.9.attn.proj.weight	attn_o	768x768	107.74688220547266	7.696633338928223	195.9782349445992	386.0	459.0	583.0	0.005102607441498228	0.03802932192386013	0.13799857352143538	0.25595400023014775
cold2600	2600	weight	blocks.9.mlp.fc.weight	mlp_fc	3072x768	194.82996392688165	21.136144638061523	84.96889354322953	569.0	649.0	736.0	0.011769012850464285	0.040462385325915874	0.11073043636738969	0.19285747951284654
cold2600	2600	weight	blocks.9.mlp.proj.weight	mlp_proj	768x3072	102.19635856098299	8.301639556884766	151.54551418458166	570.0	651.0	738.0	0.006598677667106695	0.03694278814173753	0.10726764963457786	0.1893513983584849
cold2600	2600	weight	blocks.10.attn.q.weight	attn_q	768x768	80.58156533522416	10.053895950317383	64.23956888083856	348.0	430.0	567.0	0.015566729625084407	0.08768854626776333	0.23922666609517193	0.37685310930739346
cold2600	2600	weight	blocks.10.attn.k.weight	attn_k	768x768	80.90574908110672	10.527939796447754	59.057081250673285	350.0	431.0	567.0	0.01693277044551875	0.0868316711518315	0.23513894413082936	0.3728193192197096
cold2600	2600	weight	blocks.10.attn.v.weight	attn_v	768x768	117.40483180538185	9.2529296875	160.99538324567925	356.0	435.0	568.0	0.006211358237981261	0.0475175522582543	0.17309297153012304	0.3143672189321947
cold2600	2600	weight	blocks.10.attn.proj.weight	attn_o	768x768	107.36137955667532	7.575796127319336	200.83509016760152	391.0	466.0	589.0	0.00497920955528975	0.038715654576708274	0.14264980025164573	0.2629781783617712
cold2600	2600	weight	blocks.10.mlp.fc.weight	mlp_fc	3072x768	193.4852828705584	21.67380714416504	79.69397207646956	570.0	650.0	737.0	0.012548000481648221	0.042347003910157166	0.11287228089440489	0.1953278139953033
cold2600	2600	weight	blocks.10.mlp.proj.weight	mlp_proj	768x3072	103.78759202242097	9.079030990600586	130.68082918090045	568.0	649.0	737.0	0.007652231825187671	0.04039376750448239	0.11147392444636359	0.19392738551650354
cold2600	2600	weight	blocks.11.attn.q.weight	attn_q	768x768	81.43565927505284	10.156003952026367	64.29593386365981	356.0	437.0	572.0	0.01555308306308312	0.08686405424059064	0.2312545529484994	0.3649622165096999
cold2600	2600	weight	blocks.11.attn.k.weight	attn_k	768x768	81.92411754273738	9.328479766845703	77.12617232610752	360.0	440.0	574.0	0.012965767259546679	0.0812671508911752	0.2209242309194642	0.3542509547097523
cold2600	2600	weight	blocks.11.attn.v.weight	attn_v	768x768	111.80672672350711	9.164752960205078	148.83131913434087	376.0	453.0	581.0	0.0067190159021392635	0.045859672260135764	0.15978210906506973	0.28963236719814023
cold2600	2600	weight	blocks.11.attn.proj.weight	attn_o	768x768	103.3549566799411	7.911629676818848	170.65959915802745	375.0	451.0	579.0	0.005859617653701504	0.0424942075651035	0.14986780554879817	0.27532570147553337
cold2600	2600	weight	blocks.11.mlp.fc.weight	mlp_fc	3072x768	189.41562064346752	21.58953857421875	76.97414143892863	564.0	647.0	737.0	0.012991375821884303	0.04803877073947622	0.1262473953000156	0.21171334630906433
cold2600	2600	weight	blocks.11.mlp.proj.weight	mlp_proj	768x3072	105.0548405893322	12.199394226074219	74.1575863210918	557.0	641.0	734.0	0.013484797033039104	0.056909805655867646	0.136447368979903	0.22078692756186935
